28650	4	0
154	8704	8705	11601	11600	8764	8765	11661	11660	1	0	0	0	0	0	4098	0	0	0	0	0
155	11600	11601	14497	14496	11660	11661	14557	14556	1	0	0	0	0	0	4098	0	0	0	0	0
156	14496	14497	17393	17392	14556	14557	17453	17452	1	0	0	0	0	0	4098	0	0	0	0	0
157	17392	17393	20289	20288	17452	17453	20349	20348	1	0	0	0	0	0	4098	0	0	0	0	0
158	20288	20289	23185	23184	20348	20349	23245	23244	1	0	0	0	0	0	4098	0	0	0	0	0
159	23184	23185	26081	26080	23244	23245	26141	26140	1	0	0	0	0	0	4098	0	0	0	0	0
160	26080	26081	28977	28976	26140	26141	29037	29036	1	0	0	1	0	0	4098	0	0	4096	0	0
161	17	18	2914	2913	77	78	2974	2973	1	1	0	0	0	0	4098	4097	0	0	0	0
162	2913	2914	5810	5809	2973	2974	5870	5869	1	0	0	0	0	0	4098	0	0	0	0	0
163	5809	5810	8706	8705	5869	5870	8766	8765	1	0	0	0	0	0	4098	0	0	0	0	0
164	8705	8706	11602	11601	8765	8766	11662	11661	1	0	0	0	0	0	4098	0	0	0	0	0
165	11601	11602	14498	14497	11661	11662	14558	14557	1	0	0	0	0	0	4098	0	0	0	0	0
166	14497	14498	17394	17393	14557	14558	17454	17453	1	0	0	0	0	0	4098	0	0	0	0	0
167	17393	17394	20290	20289	17453	17454	20350	20349	1	0	0	0	0	0	4098	0	0	0	0	0
168	20289	20290	23186	23185	20349	20350	23246	23245	1	0	0	0	0	0	4098	0	0	0	0	0
169	23185	23186	26082	26081	23245	23246	26142	26141	1	0	0	0	0	0	4098	0	0	0	0	0
170	26081	26082	28978	28977	26141	26142	29038	29037	1	0	0	1	0	0	4098	0	0	4096	0	0
171	18	19	2915	2914	78	79	2975	2974	1	1	0	0	0	0	4098	4097	0	0	0	0
172	2914	2915	5811	5810	2974	2975	5871	5870	1	0	0	0	0	0	4098	0	0	0	0	0
173	5810	5811	8707	8706	5870	5871	8767	8766	1	0	0	0	0	0	4098	0	0	0	0	0
174	8706	8707	11603	11602	8766	8767	11663	11662	1	0	0	0	0	0	4098	0	0	0	0	0
175	11602	11603	14499	14498	11662	11663	14559	14558	1	0	0	0	0	0	4098	0	0	0	0	0
176	14498	14499	17395	17394	14558	14559	17455	17454	1	0	0	0	0	0	4098	0	0	0	0	0
177	17394	17395	20291	20290	17454	17455	20351	20350	1	0	0	0	0	0	4098	0	0	0	0	0
178	20290	20291	23187	23186	20350	20351	23247	23246	1	0	0	0	0	0	4098	0	0	0	0	0
179	23186	23187	26083	26082	23246	23247	26143	26142	1	0	0	0	0	0	4098	0	0	0	0	0
180	26082	26083	28979	28978	26142	26143	29039	29038	1	0	0	1	0	0	4098	0	0	4096	0	0
181	19	20	2916	2915	79	80	2976	2975	1	1	0	0	0	0	4098	4097	0	0	0	0
182	2915	2916	5812	5811	2975	2976	5872	5871	1	0	0	0	0	0	4098	0	0	0	0	0
183	5811	5812	8708	8707	5871	5872	8768	8767	1	0	0	0	0	0	4098	0	0	0	0	0
184	8707	8708	11604	11603	8767	8768	11664	11663	1	0	0	0	0	0	4098	0	0	0	0	0
185	11603	11604	14500	14499	11663	11664	14560	14559	1	0	0	0	0	0	4098	0	0	0	0	0
186	14499	14500	17396	17395	14559	14560	17456	17455	1	0	0	0	0	0	4098	0	0	0	0	0
